JobSat,Age,YearsCodePro,ConvertedComp,WorkWeekHrs,EdLevel
4,41.0,20.0,96945.0,40.0,other
4,26.0,0.0,36637.0,36.5,other
4,25.0,8.0,60535.0,40.0,Bachelor
5,31.0,10.0,143219.0,40.0,Doctoral
2,38.0,3.0,149160.0,40.0,Doctoral
4,26.0,6.0,54049.0,40.0,Bachelor
2,34.0,4.0,62807.0,40.0,Doctoral
2,21.0,0.0,13056.0,30.0,Bachelor
1,54.0,32.0,78657.0,35.0,Bachelor
4,35.0,18.0,66453.0,40.0,Bachelor
4,45.0,25.0,91606.0,40.0,other
5,45.0,27.0,190850.0,50.0,other
2,38.0,15.0,70264.0,40.0,Master
2,26.0,4.0,77556.0,37.0,Master
5,43.0,4.0,66453.0,40.0,Master
4,50.0,18.0,68745.0,40.0,other
5,24.0,3.0,72522.0,40.0,Bachelor
4,34.0,3.0,72984.0,37.5,Master
4,31.0,2.0,59124.0,40.0,Doctoral
4,39.0,15.0,76339.0,40.0,Master
5,39.0,15.0,162150.0,40.0,Master
2,20.0,2.0,750.0,37.5,other
4,29.0,7.0,39254.0,40.0,Master
3,20.0,3.0,82488.0,35.0,Bachelor
5,43.0,15.0,50592.0,38.0,other
2,25.0,1.0,33732.0,40.0,Master
4,42.0,22.0,129720.0,38.0,other
2,43.0,21.0,160405.0,37.0,Bachelor
5,25.0,3.0,78912.0,45.0,Master
2,39.0,9.0,80202.0,40.0,Master
4,26.0,3.0,65424.0,38.0,Master
3,27.0,3.0,68745.0,40.0,Master
5,38.0,15.0,106874.0,40.0,Bachelor
4,29.0,9.0,34260.0,25.0,other
4,26.0,5.0,45797.0,43.0,Bachelor
5,27.0,8.0,33732.0,39.0,Bachelor
5,32.0,7.0,564.0,40.0,Master
5,24.0,7.0,78508.0,50.0,other
5,59.0,30.0,80424.0,40.0,other
4,36.0,11.0,57744.0,41.0,Bachelor
3,28.0,4.0,31500.0,35.0,other
4,40.0,9.0,80000.0,40.0,Bachelor
5,37.0,8.0,49716.0,36.0,other
5,26.0,3.0,48644.0,40.0,Master
5,32.0,17.0,61071.0,30.0,other
5,41.0,14.0,81074.0,40.0,Master
4,32.0,11.0,82488.0,39.0,Master
4,32.0,0.0,37237.0,40.0,Master
4,49.0,18.0,78912.0,40.0,other
5,42.0,5.0,61872.0,40.0,Doctoral
4,23.0,0.0,31620.0,37.0,Master
5,38.0,10.0,118908.0,40.0,Doctoral
5,28.0,12.0,57072.0,40.0,Master
5,39.0,12.0,78629.0,40.0,Bachelor
4,24.0,3.0,65308.0,45.0,Master
4,23.0,3.0,34591.0,38.0,Bachelor
5,25.0,5.0,50184.0,40.0,Master
3,33.0,9.0,37672.0,36.0,Bachelor
4,24.0,0.0,11688.0,16.0,other
5,29.0,0.0,42393.0,40.0,Master
3,37.0,7.0,44488.0,38.0,Master
4,35.0,13.0,114575.0,40.0,Master
4,32.0,10.0,64052.0,35.0,Bachelor
4,24.0,3.0,19524.0,35.0,other
5,25.0,3.0,78508.0,38.0,Bachelor
5,26.0,3.0,54289.0,40.0,Master
4,23.0,6.0,10380.0,16.0,Bachelor
4,34.0,8.0,80925.0,38.0,Bachelor
4,42.0,12.0,60152.0,38.0,other
5,37.0,10.0,52248.0,40.0,Bachelor
5,28.0,7.0,65424.0,42.0,Master
4,29.0,4.0,91660.0,40.0,Doctoral
5,27.0,2.0,38915.0,38.0,Bachelor
3,23.0,4.0,55727.0,40.0,Bachelor
4,38.0,5.0,53712.0,40.0,Bachelor
4,39.0,10.0,75619.0,50.0,Bachelor
5,28.0,5.0,103408.0,38.0,Master
5,29.0,9.0,41244.0,40.0,other
2,26.0,4.0,2592.0,38.85731132075472,Master
2,39.0,12.0,65424.0,40.0,Bachelor
5,31.0,10.0,151236.0,70.0,other
2,25.0,3.0,45379.0,37.0,Bachelor
4,55.0,20.0,76339.0,40.0,Doctoral
1,25.0,2.0,28644.0,39.0,other
5,28.0,4.0,32424.0,40.0,other
4,33.0,12.0,91593.0,40.0,Master
4,30.0,3.0,52339.0,40.0,Bachelor
5,35.0,10.0,64859.0,30.0,Master
5,23.0,5.0,50806.0,40.0,Bachelor
3,28.0,6.0,13752.0,12.0,Bachelor
4,27.0,11.0,84019.0,50.0,other
3,28.0,8.0,82726.0,40.0,Bachelor
5,30.0,1.0,48644.0,50.0,Master
4,26.0,4.0,96243.0,40.0,Master
4,26.0,2.0,63016.0,42.0,Master
5,35.0,11.0,75624.0,44.0,other
2,42.0,18.0,72522.0,40.0,other
2,34.0,12.0,56208.0,44.0,other
3,27.0,3.0,53850.0,36.0,Master
4,33.0,4.0,68705.0,40.0,Master
2,36.0,11.0,76339.0,40.0,other
2,38.0,3.0,45864.0,32.0,Master
4,31.0,7.0,60725.0,39.38520408163265,Master
5,24.0,1.0,43948.0,38.0,Master
4,33.0,10.0,22915.0,50.0,other
1,30.0,5.0,51215.0,40.0,Bachelor
4,40.0,19.0,166850.0,38.0,other
4,28.0,5.0,22056.0,60.0,Doctoral
4,56.0,35.0,32424.0,40.0,Bachelor
2,31.0,7.0,45396.0,24.0,Bachelor
5,21.0,3.0,8020.0,7.0,Bachelor
4,32.0,3.0,60505.0,37.0,Master
5,33.0,7.0,49119.0,5.0,Doctoral
4,24.0,3.0,51704.0,35.0,Master
4,34.0,15.0,85931.0,35.0,Bachelor
4,28.0,7.0,38496.0,38.0,Bachelor
2,48.0,24.0,51030.0,37.0,Bachelor
5,33.0,12.0,54996.0,40.0,Bachelor
5,46.0,20.0,66033.0,30.0,other
4,26.0,5.0,80155.0,37.5,Master
5,23.0,7.0,41244.0,38.5,other
4,26.0,4.0,98135.0,45.0,Master
5,23.0,3.0,32424.0,30.0,Bachelor
4,36.0,10.0,64888.0,35.0,other
4,47.0,17.0,64859.0,40.0,Bachelor
5,36.0,16.0,114575.0,24.0,Master
4,28.0,5.0,43239.0,40.0,Bachelor
2,49.0,29.0,52339.0,45.0,Bachelor
2,24.0,3.0,41986.0,40.0,Bachelor
2,32.0,9.0,60505.0,40.0,Bachelor
5,24.0,6.0,49956.0,38.0,other
3,35.0,10.0,62688.0,40.0,Bachelor
5,31.0,12.0,91883.0,40.0,Master
4,21.0,2.0,33227.0,40.0,other
3,24.0,5.0,43538.0,35.0,other
5,36.0,17.0,46752.0,40.0,other
3,49.0,26.0,161550.0,35.0,other
5,35.0,17.0,116333.0,40.0,other
5,32.0,4.0,52339.0,45.0,Doctoral
4,23.0,4.0,25852.0,30.0,other
5,57.0,33.0,155111.0,45.0,Bachelor
4,20.0,2.0,10860.0,9.0,other
4,22.0,3.0,2712.0,5.0,other
4,43.0,15.0,75669.0,50.0,Master
5,28.0,4.0,45830.0,40.0,Bachelor
1,27.0,3.0,35925.0,35.0,other
4,34.0,5.0,61071.0,37.5,other
4,31.0,7.0,99240.0,40.0,Master
5,42.0,5.0,148947.0,40.0,Doctoral
3,25.0,4.0,98135.0,37.5,Bachelor
5,25.0,5.0,57287.0,45.0,Bachelor
5,51.0,27.0,117763.0,40.0,Bachelor
4,35.0,13.0,41986.0,45.0,Bachelor
1,56.0,20.0,61071.0,50.0,Bachelor
5,28.0,6.0,61872.0,60.0,Doctoral
3,24.0,3.0,27492.0,32.0,other
2,27.0,3.0,50486.0,40.0,Master
4,24.0,3.0,78508.0,45.0,Bachelor
4,30.0,10.0,34368.0,30.0,Master
4,25.0,5.0,13056.0,19.0,Bachelor
4,52.0,25.0,32712.0,50.0,Master
3,31.0,8.0,40101.0,38.0,Bachelor
4,30.0,0.0,30535.0,37.0,Master
3,32.0,2.0,35879.0,40.0,other
3,24.0,2.0,32712.0,37.5,Bachelor
2,30.0,5.0,61870.0,38.0,Master
5,29.0,7.0,148947.0,44.0,Bachelor
3,37.0,19.0,86478.0,38.0,other
5,41.0,22.0,110691.0,45.0,other
1,57.0,37.0,103408.0,44.0,Master
4,31.0,11.0,41244.0,40.0,other
5,51.0,25.0,91660.0,38.0,Master
4,40.0,15.0,68748.0,50.0,other
5,32.0,10.0,22056.0,20.0,Bachelor
4,32.0,2.0,51888.0,40.0,Bachelor
5,43.0,2.0,32712.0,37.0,Bachelor
5,26.0,8.0,130850.0,37.5,other
5,31.0,8.0,108098.0,40.0,Master
4,29.0,7.0,30480.0,45.0,Master
4,36.0,2.0,49267.0,38.0,Master
4,41.0,10.0,151263.0,38.0,Master
4,25.0,1.0,40101.0,40.0,Master
5,46.0,18.0,80202.0,40.0,Bachelor
4,35.0,7.0,40101.0,38.0,Bachelor
2,32.0,4.0,46482.0,40.0,Master
4,24.0,2.0,64630.0,30.0,Master
5,35.0,18.0,103117.0,45.0,other
3,31.0,8.0,54996.0,40.0,Master
5,47.0,25.0,142185.0,45.0,Bachelor
5,29.0,3.0,102693.0,40.0,Master
5,53.0,25.0,104678.0,40.0,other
4,31.0,2.0,42393.0,60.0,Doctoral
2,21.0,3.0,24156.0,39.0,Bachelor
3,38.0,15.0,52.0,38.0,Bachelor
5,31.0,13.0,193889.0,40.0,Doctoral
5,27.0,4.0,99530.0,40.0,Master
5,30.0,11.0,68748.0,50.0,Master
4,35.0,12.0,101649.0,40.0,other
1,40.0,9.0,33000.0,60.0,other
3,39.0,18.0,102102.0,37.0,Master
4,30.0,5.0,57287.0,35.0,Doctoral
5,24.0,2.0,41640.0,45.0,Master
4,32.0,17.0,27492.0,30.0,Master
2,37.0,12.0,82494.0,50.0,Master
2,24.0,7.0,32712.0,37.5,Bachelor
4,26.0,5.0,59579.0,50.0,other
5,26.0,5.0,47100.0,40.0,Bachelor
3,28.0,5.0,50321.0,38.0,Bachelor
5,36.0,20.0,103408.0,70.0,Bachelor
2,52.0,30.0,55610.0,37.0,other
4,31.0,3.0,119071.0,40.0,Doctoral
3,39.0,14.0,64287.0,40.0,Master
4,25.0,3.0,68041.0,45.0,Bachelor
5,29.0,3.0,68745.0,39.0,Doctoral
4,28.0,7.050151975683891,26124.0,36.0,Master
5,24.0,2.0,41986.0,40.0,Bachelor
5,30.0,4.0,83972.0,50.0,Master
5,27.0,2.0,15840.0,24.0,other
4,25.0,8.0,35672.0,40.0,Doctoral
5,40.0,15.0,74474.0,40.0,Master
4,28.0,5.0,45830.0,70.0,Master
5,33.0,5.0,55836.0,50.0,Bachelor
2,46.0,29.0,77831.0,40.0,other
5,29.0,8.0,21996.0,20.0,Bachelor
2,51.0,31.0,104678.0,38.0,other
2,24.0,2.0,19248.0,12.0,Bachelor
4,51.0,26.0,108098.0,40.0,other
3,33.0,9.0,65881.0,40.0,Doctoral
4,26.0,2.0,54455.0,40.0,Bachelor
5,23.0,2.0,40388.0,48.0,other
5,58.0,35.0,128573.0,50.0,other
5,27.0,6.0,66453.0,40.0,other
5,32.0,3.0,58167.0,37.0,Doctoral
5,36.0,3.0,68705.0,40.0,Doctoral
5,27.0,3.0,34372.0,45.0,Doctoral
5,33.0,15.0,70264.0,40.0,Master
4,39.0,14.0,85397.0,40.0,Master
5,37.0,12.0,25944.0,40.0,other
2,40.0,24.0,134430.0,35.0,other
4,26.0,2.0,59121.0,45.0,Master
1,29.0,11.0,64630.0,40.0,other
5,28.0,4.0,71036.0,40.0,Bachelor
5,40.0,8.0,64859.0,37.0,Bachelor
5,35.0,8.0,41244.0,50.0,Master
5,25.0,0.0,40212.0,40.0,Master
2,39.0,20.0,13752.0,8.0,other
4,30.0,6.0,53850.0,40.0,Master
4,31.0,3.0,56919.0,40.0,Bachelor
3,36.0,10.0,98534.0,38.5,Master
4,28.0,4.0,37834.0,35.0,Master
3,26.0,8.0,114575.0,45.0,Master
1,34.0,12.0,45396.0,8.0,Bachelor
5,27.0,2.0,81074.0,40.0,Master
5,47.0,23.0,176200.0,40.0,Bachelor
4,34.0,4.0,34368.0,39.5936329588015,Doctoral
1,31.0,10.0,61398.0,37.5,Bachelor
4,20.0,2.0,71036.0,40.0,other
2,28.0,4.0,70264.0,50.0,Master
4,27.0,6.0,48121.0,45.0,Doctoral
4,34.0,5.0,60505.0,40.0,Master
5,27.0,7.0,48000.0,32.0,Bachelor
4,33.0,5.0,70264.0,39.38520408163265,Master
4,33.0,9.0,111220.0,50.0,Master
4,28.0,15.0,151263.0,35.0,other
3,28.0,3.0,38169.0,39.38520408163265,other
4,30.0,9.0,52510.0,38.0,Bachelor
5,28.0,3.0,49296.0,42.0,Master
5,25.0,2.0,53647.0,45.0,Bachelor
4,29.0,4.0,63016.0,40.0,Bachelor
5,32.0,12.0,95518.0,45.0,other
4,39.0,12.0,66453.0,40.0,Master
5,28.0,5.0,38169.0,40.0,Bachelor
4,43.0,19.0,56142.0,39.0,Master
4,23.0,2.0,27492.0,39.0,Bachelor
5,30.0,3.0,85051.0,37.5,Doctoral
5,27.0,1.0,6600.0,10.0,Master
4,31.0,10.0,43992.0,24.0,other
4,52.0,25.0,27480.0,30.0,other
5,31.0,4.0,67215.0,45.0,Master
3,38.0,7.050151975683891,54049.0,45.0,Master
3,23.0,1.0,35329.0,37.0,Bachelor
4,28.0,2.0,34372.0,40.0,Master
5,29.0,2.0,35879.0,35.0,Bachelor
2,29.0,5.0,65799.0,40.0,Bachelor
4,30.0,0.0,45830.0,40.0,Bachelor
2,37.0,14.0,78508.0,40.0,Bachelor
5,28.0,3.0,57287.0,35.0,Master
5,25.0,6.0,80202.0,40.0,other
3,40.0,10.0,74474.0,45.0,Doctoral
2,28.0,8.0,20936.0,37.5,other
4,23.0,0.0,45396.0,40.0,Bachelor
5,38.0,15.0,35329.0,24.0,Master
5,36.0,12.0,35546.0,37.0,other
5,41.0,15.0,180963.0,40.0,Master
3,45.0,18.0,133440.0,70.0,Master
5,31.0,9.0,81074.0,40.0,Master
5,27.0,3.0,53437.0,37.0,Bachelor
4,43.0,17.0,96945.0,37.0,Doctoral
5,23.0,4.0,16031.0,35.0,Bachelor
1,41.0,20.0,108846.0,38.0,Bachelor
5,37.0,14.0,83236.0,40.0,Master
5,27.0,2.0,24060.0,50.0,Master
5,41.0,15.0,67452.0,40.0,other
4,32.0,5.0,48384.0,35.0,Master
5,63.0,13.0,77556.0,40.399014778325125,Doctoral
3,34.0,8.0,45797.0,40.0,Doctoral
5,37.0,12.0,93951.0,40.0,Master
4,25.0,3.0,103408.0,50.0,Bachelor
5,38.0,1.0,45396.0,38.0,Bachelor
5,26.0,2.0,24744.0,40.0,Bachelor
5,53.0,30.0,163550.0,38.0,Master
5,23.0,2.0,43538.0,45.0,Master
5,27.0,3.0,54956.0,37.5,Bachelor
4,37.0,11.0,97288.0,40.0,Master
1,32.0,11.0,88640.0,40.0,Bachelor
4,25.0,2.0,41247.0,40.0,Master
2,40.0,10.0,37128.0,40.0,Bachelor
5,36.0,15.0,65424.0,40.0,other
5,26.0,1.0,42966.0,40.0,Master
5,26.0,2.0,54996.0,40.0,Master
4,28.0,5.0,61872.0,32.0,Doctoral
5,54.0,0.0,30950.0,12.0,Master
2,31.0,8.0,108098.0,40.0,Master
4,24.0,2.0,38778.0,40.0,Bachelor
4,35.0,14.0,81074.0,40.0,other
3,21.0,1.0,15036.0,37.10531914893617,other
4,54.0,25.0,120304.0,40.0,Master
4,47.0,34.0,45797.0,37.0,Bachelor
1,31.0,6.0,43768.0,37.5,other
4,40.0,10.0,11451.0,40.0,Bachelor
1,45.0,18.0,81518.0,37.0,Bachelor
4,24.0,2.0,48644.0,38.0,Master
4,26.0,2.0,51057.0,40.0,Master
4,21.0,3.0,41871.0,36.0,other
3,39.0,20.0,83194.0,10.0,Bachelor
4,25.0,3.0,31737.0,40.0,Master
1,29.0,6.0,61616.0,38.0,Master
5,26.0,0.0,18840.0,35.0,Master
5,41.0,18.0,103057.0,35.0,other
2,44.0,8.0,163559.0,50.0,Master
1,38.0,14.0,41244.0,34.0,Bachelor
5,25.0,6.0,52339.0,40.0,Master
4,29.0,10.0,78508.0,50.0,Doctoral
4,26.0,3.0,85051.0,30.0,Master
2,55.0,30.0,64115.0,50.0,Doctoral
4,43.0,23.0,66209.0,40.0,Bachelor
5,47.0,28.0,130847.0,40.0,other
5,53.0,20.0,117763.0,40.0,Doctoral
1,32.0,3.0,68745.0,39.0,Bachelor
1,30.0,11.0,74588.0,44.0,Doctoral
5,48.0,8.0,126032.0,60.0,Doctoral
2,56.0,32.0,104678.0,37.0,Bachelor
5,30.0,2.0,26640.0,39.38520408163265,Master
1,48.0,22.0,64630.0,45.0,Bachelor
5,26.0,7.0,25852.0,40.0,other
5,29.0,6.0,47915.0,35.0,Doctoral
3,26.0,3.0,58368.0,38.0,Master
4,32.0,5.0,43992.0,42.0,Bachelor
4,33.0,9.0,85931.0,40.0,Doctoral
2,30.0,6.0,91660.0,45.0,Master
2,21.0,2.0,30252.0,40.0,other
5,21.0,2.0,37816.0,40.0,other
4,43.0,21.0,65304.0,48.0,Master
4,22.0,3.0,37128.0,40.0,Bachelor
2,26.0,5.0,75669.0,35.0,Master
5,30.0,4.0,25296.0,42.0,Bachelor
4,27.0,6.0,63016.0,38.0,Bachelor
2,40.0,20.0,80424.0,40.0,other
3,26.0,5.0,29148.0,36.0,Master
4,25.0,5.0,35518.0,40.0,Master
4,43.0,20.0,102693.0,45.0,Bachelor
4,23.0,2.0,27480.0,50.0,Bachelor
4,24.0,3.0,34591.0,35.0,Master
5,26.0,1.0,63361.0,40.0,Master
5,25.0,18.0,17558.0,50.0,Bachelor
4,44.0,19.0,100253.0,45.0,Bachelor
1,42.0,23.0,101346.0,45.0,Bachelor
5,35.0,3.0,65424.0,40.0,Master
4,48.0,36.0,107949.0,45.0,other
5,40.0,15.0,58167.0,50.0,other
5,24.0,3.0,91660.0,50.0,Master
4,27.0,5.0,74474.0,40.0,Master
3,25.0,2.0,34034.0,45.0,Bachelor
5,31.0,4.0,48093.0,35.0,Bachelor
4,25.0,6.0,37865.0,30.0,Master
4,30.0,9.0,80202.0,42.0,Doctoral
4,52.0,30.0,147200.0,37.5,Bachelor
5,24.0,2.0,45797.0,42.0,Bachelor
4,30.0,12.0,85931.0,40.0,Master
4,25.0,2.0,68705.0,45.0,Bachelor
4,29.0,8.0,54956.0,40.0,other
5,21.0,2.0,49722.0,35.0,Bachelor
1,42.0,12.0,62018.0,40.0,Master
3,42.0,23.0,26184.0,35.0,other
4,27.0,3.0,74474.0,40.0,Bachelor
5,40.0,22.0,64859.0,40.0,Bachelor
5,25.0,3.0,14844.0,20.0,Bachelor
5,39.0,12.0,45401.0,60.0,Master
3,26.0,3.0,68745.0,56.0,Master
5,52.0,25.0,68748.0,40.0,Doctoral
3,28.0,7.0,54996.0,50.0,Master
3,27.0,4.0,63240.0,50.0,Master
4,33.0,10.0,69891.0,40.0,Bachelor
3,42.0,21.0,89368.0,38.0,Master
5,24.0,0.0,15780.0,20.0,Bachelor
1,31.0,4.0,90802.0,40.0,Master
5,21.0,2.0,41220.0,40.0,other
5,33.0,0.0,35676.0,50.0,other
2,21.0,1.0,27492.0,38.0,other
4,23.0,1.0,16860.0,18.0,Master
5,24.0,2.0,22701.0,50.0,Doctoral
5,44.0,24.0,183186.0,40.0,Bachelor
5,32.0,7.0,39254.0,40.0,Master
3,40.0,10.0,53184.0,40.0,other
5,22.0,3.0,40070.0,50.0,Bachelor
5,27.0,6.0,64859.0,50.0,Master
4,51.0,10.0,80202.0,40.784946236559136,Master
3,24.0,3.0,13752.0,45.0,other
4,27.0,5.0,105884.0,40.0,Master
4,32.0,8.0,96945.0,37.0,Master
4,20.0,3.0,34368.0,8.0,other
5,22.0,7.0,129718.0,45.0,Master
5,24.0,0.0,23208.0,40.0,Master
5,26.0,4.0,45241.0,40.0,Bachelor
4,23.0,2.0,74324.0,50.0,Bachelor
3,25.0,2.0,34236.0,32.0,other
4,41.0,22.0,85931.0,40.0,other
2,27.0,0.0,32676.0,40.0,Master
2,28.0,3.0,40212.0,40.0,Bachelor
5,39.0,25.0,82434.0,40.0,Bachelor
4,36.0,11.0,62598.0,40.0,Bachelor
5,41.0,15.0,68745.0,40.0,Bachelor
4,42.0,17.0,148947.0,50.0,Doctoral
5,34.0,0.0,30535.0,35.0,Master
4,28.0,5.0,91593.0,36.0,Master
5,29.0,6.0,193889.0,37.5,Bachelor
5,23.0,2.0,36753.0,40.0,Master
5,29.0,5.0,27492.0,52.0,Doctoral
5,33.0,3.0,75669.0,35.0,Bachelor
5,23.0,1.0,18400.0,18.0,other
5,34.0,16.0,93067.0,45.0,Bachelor
1,34.0,1.0,46482.0,35.0,Master
5,26.0,3.0,41052.0,40.0,Master
5,36.0,21.0,74244.0,40.0,Master
4,37.0,14.0,129720.0,35.0,Master
2,35.0,11.0,85931.0,42.0,Master
5,47.0,18.0,30095.0,45.0,Bachelor
4,50.0,34.0,51888.0,40.0,Master
5,32.0,6.0,81720.0,40.0,Doctoral
4,35.0,22.0,122142.0,50.0,other
4,31.0,5.0,91606.0,50.0,Master
4,35.0,20.0,117763.0,70.0,Bachelor
2,43.0,20.0,41748.0,46.0,Master
5,36.0,6.0,86616.0,40.0,Doctoral
2,35.0,1.0,49500.0,40.0,Doctoral
4,51.0,30.0,59454.0,28.0,other
5,44.0,30.0,84707.0,38.0,other
5,30.0,3.0,58368.0,45.0,Master
4,29.0,6.0,44748.0,40.0,Doctoral
5,32.0,5.0,39254.0,40.0,Bachelor
5,28.0,1.0,54049.0,45.0,Master
5,25.0,2.0,9300.0,40.0,Bachelor
4,24.0,4.0,45797.0,37.5,Bachelor
4,50.0,28.0,87668.0,40.0,Doctoral
4,26.0,4.0,40039.0,37.5,Bachelor
4,50.0,19.0,36432.0,40.0,other
3,26.0,7.477815699658703,51840.0,42.0,Master
2,47.0,22.0,37788.0,40.0,Bachelor
2,33.0,5.0,51704.0,40.0,Doctoral
4,35.0,15.0,109992.0,6.0,other
5,52.0,15.0,137484.0,35.0,Master
2,46.0,22.0,133464.0,40.784946236559136,Bachelor
5,25.0,2.0,35395.0,37.5,Bachelor
5,35.0,16.0,89368.0,60.0,Master
3,26.0,3.0,40101.0,38.0,Master
4,30.0,7.0,34254.0,35.0,Bachelor
2,29.0,5.0,40848.0,40.0,other
4,44.0,20.0,83972.0,40.0,Bachelor
5,53.0,36.0,93896.0,45.0,Bachelor
3,35.0,4.0,41244.0,37.0,Bachelor
4,26.0,6.0,46752.0,38.5,Master
4,27.0,7.0,57287.0,40.0,Bachelor
5,26.0,2.0,46891.0,50.0,Bachelor
4,21.0,2.0,29184.0,40.0,other
5,34.0,2.0,52339.0,50.0,other
5,41.0,20.0,43992.0,65.0,Doctoral
4,27.0,4.0,37810.0,37.5,Master
4,34.0,10.0,68748.0,40.0,Master
4,29.0,7.0,41244.0,40.0,Master
4,35.0,8.0,72385.0,38.0,Bachelor
4,34.0,7.0,50376.0,35.0,Bachelor
4,31.0,6.0,63564.0,40.0,Master
4,34.0,17.0,23553.0,37.5,other
5,22.0,4.0,54996.0,39.0,Bachelor
1,28.0,6.0,91650.0,40.0,Master
5,27.0,4.0,51147.0,37.5,other
4,26.0,6.0,104678.0,37.0,other
4,29.0,2.0,32424.0,40.0,other
2,29.0,1.0,54964.0,40.0,Bachelor
5,34.0,11.0,101649.0,42.0,Master
4,30.0,8.0,70264.0,40.0,Bachelor
4,30.0,4.0,64859.0,45.0,Bachelor
5,42.0,20.0,129718.0,50.0,other
2,42.0,7.0,84316.0,40.0,Master
4,24.0,4.0,52704.0,38.0,Master
3,46.0,22.0,108846.0,44.0,Master
4,31.0,10.0,53616.0,39.5936329588015,Master
5,22.0,1.0,30095.0,42.5,Bachelor
3,26.0,2.0,42804.0,40.0,Bachelor
1,26.0,4.0,77522.0,35.0,Doctoral
2,25.0,2.0,34591.0,38.0,Master
4,35.0,14.0,196271.0,40.0,Bachelor
4,29.0,4.0,22956.0,50.0,Master
3,22.0,0.0,38916.0,37.0,Bachelor
4,38.0,8.0,74474.0,40.0,Doctoral
4,21.0,2.0,20628.0,20.0,other
4,23.0,9.0,62697.0,20.0,Master
4,48.0,24.0,114575.0,37.5,other
5,29.0,10.0,49722.0,45.0,Doctoral
4,28.0,2.0,46719.0,35.0,other
5,34.0,13.0,99108.0,40.0,Bachelor
4,44.0,12.0,60535.0,40.0,other
2,37.0,13.0,41244.0,40.0,Bachelor
5,46.0,14.0,69581.0,40.0,Master
4,33.0,15.0,71966.0,36.0,Doctoral
5,30.0,6.0,60972.0,37.0,other
5,44.0,13.0,60190.0,37.5,Master
3,38.0,15.0,68745.0,40.13716814159292,other
3,39.0,4.0,74474.0,24.0,Doctoral
4,36.0,10.0,65508.0,40.0,Master
5,30.0,6.0,57480.0,35.0,Bachelor
3,36.0,10.0,163368.0,37.5,Bachelor
4,28.0,4.0,18564.0,35.0,Master
2,38.0,18.0,41871.0,55.0,other
3,29.0,9.0,53909.0,35.0,Bachelor
4,26.0,5.0,68748.0,8.0,Master
4,52.0,30.0,111138.0,45.0,other
1,34.0,10.0,48121.0,40.0,Bachelor
5,33.0,5.0,52674.0,37.5,other
5,26.0,3.0,41986.0,40.0,Bachelor
5,21.0,2.0,34352.0,40.0,other
5,24.0,3.0,33607.0,8.0,Bachelor
1,40.0,16.0,64860.0,40.0,Master
5,32.0,5.0,99240.0,40.0,Master
4,24.0,2.0,32712.0,37.5,Bachelor
1,42.0,20.0,155111.0,48.0,Bachelor
2,22.0,3.0,35028.0,37.10531914893617,other
5,22.0,3.0,91660.0,40.0,other
5,29.0,1.0,45797.0,45.0,other
5,41.0,16.0,74474.0,50.0,Master
2,39.0,11.0,92964.0,34.0,Master
4,27.0,3.0,44276.0,40.0,other
5,40.0,12.0,59454.0,35.0,Master
4,31.0,7.0,70264.0,42.0,Doctoral
1,28.0,6.0,74474.0,50.0,Master
4,39.0,18.0,65424.0,37.0,other
4,27.0,5.0,27500.0,39.38520408163265,other
5,33.0,14.0,105409.0,45.0,Master
4,30.0,3.0,49500.0,39.0,Master
2,23.0,3.0,23100.0,32.0,other
5,26.0,2.0,33732.0,44.0,Master
5,40.0,15.0,126032.0,40.0,Master
4,36.0,5.0,58368.0,60.0,Doctoral
5,35.0,10.0,85705.0,40.0,Doctoral
3,27.0,3.0,46451.0,37.0,Master
4,32.0,10.0,100826.0,44.0,Bachelor
1,26.0,4.0,116333.0,40.0,Bachelor
4,63.0,37.0,70264.0,40.0,Master
2,25.0,1.0,45372.0,39.0,Bachelor
2,28.0,9.0,67021.0,40.0,Master
4,36.0,5.0,54996.0,40.0,Master
5,30.0,2.0,75624.0,40.0,Master
1,36.0,9.0,163559.0,50.0,other
4,39.0,15.0,78508.0,40.0,other
2,44.0,16.0,64860.0,45.0,Master
4,27.0,5.0,85051.0,45.0,Bachelor
2,35.0,8.0,47105.0,40.0,other
1,36.0,8.0,31022.0,38.0,other
3,30.0,8.0,63816.0,39.0,Master
5,45.0,23.0,82488.0,50.0,Master
5,30.0,2.0,37942.0,40.0,other
2,45.0,15.0,45830.0,38.0,other
4,35.0,11.0,85931.0,45.0,Master
2,43.0,30.0,45803.0,60.0,other
4,49.0,18.0,70264.0,40.0,other
5,38.0,1.0,48644.0,37.0,Bachelor
4,28.0,6.0,29700.0,32.0,Bachelor
4,25.0,2.0,86478.0,40.0,other
4,21.0,4.0,33000.0,40.0,other
4,29.0,6.0,71036.0,44.0,Bachelor
2,37.0,12.0,75669.0,40.0,Master
5,28.0,2.0,47826.0,37.0,Bachelor
2,33.0,3.0,80202.0,40.0,Master
4,27.0,10.0,80202.0,40.0,Master
4,27.0,4.0,55193.0,40.0,Bachelor
1,24.0,2.0,34372.0,41.0,Bachelor
1,27.0,4.0,56723.0,40.0,Bachelor
5,56.0,16.0,55548.0,44.0,other
4,27.0,4.0,47847.0,40.0,Master
2,48.0,28.0,68745.0,50.0,Master
5,39.0,10.0,49620.0,60.0,other
3,36.0,14.0,58167.0,37.5,Bachelor
2,30.0,6.0,60725.0,42.5,Master
5,30.0,8.0,49296.0,43.0,Master
