OrgSize_Empl219,WorkWeekHrs,YearsCodePro,Age1stCode,Country_Canada,Age,JobFactors_Idealist,LanguageWorkedWith_C,Country_Netherlands,Country_Finland,Country_France,ConvertedComp
1,20.0,12.0,15.0,0,33.0,0,0,0,0,1,15600.0
1,40.0,25.0,14.0,0,52.0,0,1,0,0,1,105000.0
0,39.0,2.0,7.0,0,38.0,1,0,0,0,0,48121.0
0,39.0,1.0,12.0,1,20.0,0,0,0,0,0,25852.0
0,37.0,19.0,18.0,0,57.0,0,0,0,0,0,40070.0
0,40.0,2.0,14.0,0,33.0,0,1,0,0,0,36762.0
0,35.0,4.0,25.0,0,30.0,0,0,1,0,0,66000.0
1,37.5,24.0,13.0,0,41.0,1,0,0,0,0,58881.0
0,37.5,1.0,20.0,0,29.0,0,0,0,0,0,47330.0
0,44.0,6.0,13.0,0,25.0,0,1,0,0,0,41986.0
0,60.0,18.0,16.0,0,37.0,1,0,0,0,0,196271.0
0,32.0,13.0,10.0,0,39.0,0,0,0,0,0,71093.0
0,40.0,7.0,12.0,0,33.0,1,0,0,0,1,100826.0
1,40.0,0.0,19.0,1,28.0,0,0,0,0,0,51888.0
0,20.0,0.0,18.0,0,24.0,0,1,0,0,1,18300.0
0,10.0,1.0,20.0,0,25.0,1,0,0,0,0,6192.0
0,42.0,4.0,19.0,0,38.0,0,0,0,0,0,37620.0
1,15.0,25.0,10.0,0,46.0,0,0,0,0,0,12408.0
1,40.0,3.0,8.0,0,22.0,0,1,0,0,0,33240.0
0,40.0,12.0,16.0,0,36.0,1,0,0,0,0,137490.0
0,42.0,18.0,14.0,0,38.0,1,1,1,0,0,97389.0
0,40.0,5.0,10.0,0,32.0,0,0,0,0,0,61071.0
0,40.0,5.0,16.0,0,27.0,0,0,0,0,0,34368.0
0,37.0,24.0,12.0,0,48.0,1,0,0,0,0,51030.0
1,8.0,8.0,18.0,0,30.0,1,0,0,0,0,80202.0
0,40.0,7.0,12.0,1,36.0,0,0,0,0,0,48120.0
1,40.0,2.0,22.0,0,26.0,0,0,0,0,0,68745.0
1,40.0,5.0,12.0,0,32.0,0,1,0,0,0,33000.0
0,20.0,8.0,15.0,1,29.0,1,1,0,0,0,21996.0
0,32.0,26.0,17.0,0,58.0,0,0,0,0,1,45396.0
0,15.0,3.0,15.0,0,22.0,0,0,0,0,0,27492.0
0,40.0,4.0,14.0,0,29.0,1,0,0,1,0,49620.0
0,50.0,12.0,11.0,0,26.0,1,1,0,0,1,31620.0
1,40.0,3.0,12.0,1,24.0,0,0,0,0,0,72522.0
0,45.0,10.0,13.0,0,28.0,0,0,0,0,0,85931.0
0,37.5,2.0,18.0,0,25.0,0,1,0,0,0,35395.0
0,40.0,20.0,13.0,0,47.0,1,0,0,0,0,111220.0
0,40.0,11.0,5.0,0,36.0,0,0,0,0,0,76339.0
0,33.5,16.0,18.0,0,39.0,0,1,1,0,0,62598.0
1,40.0,2.0,11.0,0,29.0,0,0,0,0,0,39876.0
0,48.0,20.0,11.0,0,42.0,0,0,1,0,0,155111.0
0,40.0,2.0,15.0,0,33.0,0,0,0,0,0,39254.0
0,40.0,30.0,23.0,0,58.0,0,1,0,0,0,114575.0
0,32.0,9.0,13.0,1,36.0,0,0,0,0,0,50157.0
0,40.0,3.0,12.0,0,31.0,0,1,0,0,0,67026.0
0,40.0,7.0,16.0,0,26.0,0,0,0,0,0,50413.0
0,40.0,8.0,12.0,0,31.0,0,0,0,0,1,32081.0
0,30.0,15.0,30.0,0,53.0,0,1,0,0,1,39696.0
0,20.0,0.0,14.0,0,27.0,1,0,0,0,0,15564.0
0,39.0,8.0,11.0,0,34.0,0,1,0,0,0,64859.0
0,48.0,19.0,12.0,0,40.0,0,1,0,0,0,54.0
1,45.0,3.0,25.0,0,32.0,0,1,0,0,0,64859.0
0,30.0,0.0,26.0,0,28.0,0,0,0,0,1,51559.0
0,40.0,16.0,12.0,0,35.0,0,0,0,0,1,59454.0
0,48.0,0.0,16.0,0,22.0,0,1,0,0,1,45803.0
0,40.0,10.0,17.0,0,29.0,0,0,0,0,0,63016.0
0,40.0,3.0,14.0,0,27.0,0,0,0,0,0,50486.0
1,60.0,18.0,12.0,0,39.0,1,0,0,0,1,137490.0
0,45.0,20.0,8.0,1,40.0,0,0,0,0,0,95518.0
1,45.0,35.0,18.0,0,59.0,1,0,1,0,0,103117.0
0,40.0,1.0,18.0,0,29.0,0,0,0,0,0,52932.0
0,45.0,5.0,13.0,0,29.0,0,0,0,0,0,61870.0
1,40.0,3.0,20.0,1,29.0,0,0,0,0,0,51888.0
0,50.0,15.0,14.0,0,36.0,1,1,0,1,0,73020.0
1,39.0,1.0,20.0,0,25.0,0,0,0,0,0,45372.0
0,40.0,2.0,17.0,0,24.0,1,1,0,0,0,59579.0
0,50.0,9.0,9.0,0,21.0,0,0,0,0,0,33732.0
0,70.0,20.0,13.0,0,35.0,0,1,1,0,0,117763.0
0,40.0,10.0,15.0,0,42.0,0,0,0,0,0,84785.0
0,40.0,6.0,14.0,0,32.0,0,0,0,0,0,66000.0
0,55.0,10.0,14.0,0,40.0,1,0,0,0,1,92806.0
0,50.0,8.0,11.0,0,30.0,0,1,0,0,0,54960.0
0,37.0,0.0,20.0,0,33.0,0,0,0,0,0,68748.0
0,50.0,11.0,12.0,0,30.0,0,0,0,0,0,68748.0
0,40.0,13.0,12.0,0,32.0,0,0,0,0,1,74474.0
0,40.0,12.0,13.0,0,30.0,0,1,0,0,0,64287.0
1,50.0,6.0,7.0,0,28.0,0,0,0,0,0,56723.0
1,40.0,8.0,14.0,0,37.0,0,0,0,0,0,63600.0
0,37.0,4.0,18.0,0,25.0,0,0,0,0,0,40070.0
0,40.0,2.0,11.0,0,25.0,0,0,0,0,0,51347.0
0,42.0,3.0,19.0,0,30.0,0,0,0,0,0,27924.0
1,40.0,2.0,30.0,0,33.0,0,0,0,0,0,78508.0
0,40.0,3.0,18.0,0,31.0,0,0,0,0,0,52248.0
1,30.0,15.0,13.0,0,44.0,1,0,0,0,0,48121.0
0,40.0,4.0,18.0,0,31.0,0,1,0,0,0,90802.0
1,40.0,4.0,16.0,0,25.0,0,0,0,0,0,118325.0
0,35.0,7.0,17.0,1,30.0,0,0,0,0,0,45830.0
0,40.0,2.0,31.0,1,38.0,0,0,0,0,0,57744.0
0,20.0,9.0,15.0,0,32.0,0,0,1,0,0,71966.0
0,45.0,25.0,17.0,0,40.0,0,0,0,0,0,81074.0
0,45.0,34.0,19.0,0,58.0,0,1,0,0,0,91660.0
1,35.0,28.0,11.0,0,46.0,0,1,0,0,0,103057.0
0,35.0,11.0,10.0,0,31.0,0,0,0,0,0,34368.0
0,40.0,2.0,20.0,0,25.0,0,1,0,0,0,64859.0
0,39.0,12.0,19.0,0,39.0,0,1,0,0,1,41247.0
1,40.0,8.0,11.0,0,28.0,0,0,1,0,0,82726.0
0,40.0,6.0,13.0,0,32.0,1,0,0,0,0,76765.0
1,40.0,11.0,14.0,0,33.0,0,0,0,0,1,97288.0
0,45.0,6.0,12.0,0,30.0,1,0,1,0,0,54289.0
0,40.0,25.0,6.0,0,45.0,0,0,0,0,0,170622.0
0,40.0,22.0,12.0,0,49.0,1,0,1,0,0,147013.0
1,37.5,8.0,17.0,0,26.0,0,0,0,0,0,130850.0
0,40.0,2.0,26.0,0,31.0,1,1,0,0,0,18355.0
0,40.0,5.0,10.0,1,24.0,0,0,0,0,0,38916.0
0,37.5,12.0,14.0,0,33.0,1,1,0,0,0,67178.0
0,39.38520408163265,2.0,14.0,1,30.0,0,0,0,0,0,34368.0
0,35.0,2.0,21.0,0,25.0,0,1,0,0,0,72182.0
0,60.0,14.0,15.0,0,31.0,1,0,0,0,0,45396.0
0,40.0,3.0,24.0,0,31.0,0,0,0,0,0,44488.0
0,50.0,20.0,12.0,0,47.0,0,0,0,0,0,137390.0
1,32.0,1.0,12.0,0,25.0,1,1,1,0,0,17508.0
0,45.0,4.0,19.0,0,29.0,0,0,0,0,0,85931.0
1,40.0,5.0,16.0,1,25.0,0,0,0,0,0,60725.0
0,40.0,20.0,10.0,0,36.0,0,1,0,0,0,73507.0
0,16.0,0.0,18.0,0,24.0,1,0,0,0,0,16500.0
0,40.784946236559136,15.0,25.0,0,45.0,0,0,0,0,0,116333.0
0,40.0,20.0,12.0,0,44.0,0,0,0,0,0,157017.0
1,40.0,11.0,15.0,0,32.0,0,0,1,0,0,75631.0
0,36.0,1.0,12.0,0,27.0,0,1,0,0,0,63016.0
0,40.0,8.0,18.0,0,32.0,0,0,0,0,0,145932.0
0,32.5,5.0,19.0,0,30.0,0,0,0,0,0,85931.0
0,37.5,5.0,17.0,0,33.0,1,0,1,0,0,77338.0
0,36.0,3.0,12.0,0,25.0,1,0,0,0,0,71966.0
1,40.0,3.0,14.0,0,24.0,0,0,0,0,0,68745.0
0,40.0,8.0,15.0,1,29.0,0,0,0,0,0,54956.0
0,60.0,10.0,5.0,0,32.0,1,1,0,0,0,83875.0
0,35.0,20.0,12.0,0,44.0,0,0,0,0,0,90482.0
0,40.0,8.0,8.0,0,28.0,1,0,1,0,0,69891.0
0,36.0,21.0,16.0,0,40.0,0,1,0,0,0,71966.0
0,40.0,15.0,7.0,1,36.0,0,0,0,0,0,58368.0
0,50.0,6.0,18.0,0,26.0,0,0,0,0,0,73274.0
0,20.0,0.0,21.0,0,25.0,0,0,0,0,0,30963.0
0,38.0,2.0,14.0,1,32.0,0,1,0,0,0,80202.0
1,45.0,10.0,8.0,0,36.0,0,0,0,0,1,98321.0
0,50.0,20.0,14.0,0,56.0,1,0,0,0,1,61071.0
0,40.0,14.0,10.0,1,36.0,0,1,0,0,0,57648.0
0,40.0,10.0,18.0,1,37.0,0,1,0,0,0,41244.0
0,40.0,6.0,17.0,0,31.0,0,0,0,0,0,60725.0
1,40.0,12.0,8.0,0,35.0,1,0,0,0,1,52339.0
0,40.0,19.0,8.0,1,43.0,1,0,0,0,0,103117.0
1,40.0,6.0,10.0,0,30.0,0,1,0,0,1,74474.0
0,42.0,6.0,14.0,0,31.0,0,0,0,0,0,75669.0
0,37.0,3.0,29.0,0,32.0,0,0,0,0,0,60505.0
1,40.0,11.0,16.0,1,30.0,0,0,0,0,0,73274.0
0,40.0,24.0,5.0,0,39.0,0,1,1,0,0,70692.0
1,37.5,6.0,20.0,0,28.0,1,0,1,0,0,37485.0
0,35.0,8.0,14.0,1,38.0,0,1,0,0,0,77831.0
0,39.0,7.0,18.0,0,30.0,0,0,0,0,0,68748.0
0,40.0,3.0,13.0,0,25.0,1,0,0,0,0,68745.0
1,24.0,10.0,18.0,0,31.0,0,0,0,0,0,43992.0
1,25.0,5.0,12.0,0,32.0,1,0,1,0,0,14268.0
0,47.0,18.0,13.0,0,37.0,0,0,0,0,0,76992.0
0,37.0,20.0,8.0,0,41.0,0,0,0,0,0,74474.0
0,40.0,6.0,12.0,0,27.0,1,0,0,0,1,63514.0
0,38.0,20.0,8.0,0,42.0,0,1,0,0,0,68745.0
0,45.0,5.0,13.0,0,28.0,1,0,0,0,1,95423.0
0,40.0,4.0,16.0,0,23.0,0,0,0,0,0,46747.0
0,35.0,2.0,22.0,0,32.0,0,0,0,0,0,3250.0
1,36.0,13.0,17.0,0,32.0,0,0,1,0,0,157017.0
0,38.0,2.0,13.0,0,26.0,0,1,0,0,0,37810.0
0,40.0,2.0,16.0,0,29.0,1,0,0,0,0,20628.0
1,35.0,32.0,22.0,0,58.0,0,0,1,0,0,33000.0
0,37.5,3.0,20.0,0,25.0,0,1,0,0,0,65424.0
0,40.0,25.0,9.0,0,46.0,0,0,0,0,0,71093.0
0,38.0,0.0,13.0,1,22.0,0,0,0,0,0,30376.0
0,16.0,4.0,14.0,0,28.0,0,0,1,0,0,6192.0
1,40.0,25.0,11.0,0,51.0,0,0,0,0,0,78508.0
1,35.0,11.0,7.0,0,34.0,1,1,0,0,0,96945.0
0,40.0,1.0,9.0,0,29.0,1,0,0,0,0,68745.0
0,40.0,3.0,10.0,0,29.0,0,1,0,0,0,102693.0
0,38.0,12.0,18.0,0,35.0,0,0,0,0,0,51887.0
1,45.0,6.0,15.0,1,31.0,1,1,0,0,0,54049.0
1,40.0,12.0,11.0,0,29.0,0,0,0,0,0,126032.0
0,40.0,4.0,10.0,0,30.0,0,0,0,0,0,51887.0
0,39.0,10.0,21.0,0,37.0,0,0,0,0,0,75669.0
1,45.0,8.0,13.0,0,29.0,1,1,0,0,0,80202.0
0,37.0,21.0,10.0,0,44.0,1,0,0,0,0,73274.0
1,40.0,4.0,12.0,0,22.0,0,0,0,0,0,36324.0
0,38.0,3.0,7.0,0,27.0,0,1,0,0,1,31776.0
0,40.0,13.0,15.0,1,36.0,0,0,0,0,0,77556.0
1,45.0,5.0,17.0,0,35.0,0,0,0,0,0,8316.0
0,36.0,14.0,7.0,0,34.0,0,0,0,0,0,71340.0
0,40.0,9.0,15.0,0,32.0,0,0,0,1,0,43992.0
0,38.0,2.0,6.0,0,30.0,0,1,0,0,0,62697.0
0,50.0,10.0,16.0,0,35.0,0,1,0,0,0,64980.0
0,36.0,2.0,18.0,0,24.0,1,1,1,0,0,51030.0
0,40.0,3.0,13.0,0,23.0,0,1,0,0,0,32712.0
0,40.0,7.0,16.0,0,29.0,1,0,0,0,0,51429.0
0,40.0,10.0,11.0,0,29.0,0,0,0,0,0,51559.0
0,45.0,2.0,13.0,0,25.0,0,0,0,0,0,50413.0
0,35.0,5.0,8.0,0,33.0,0,0,0,0,0,90482.0
1,40.0,6.0,18.0,0,27.0,0,0,0,0,0,68041.0
0,39.91538461538462,3.0,8.0,0,33.0,1,1,0,0,0,45241.0
1,40.0,14.0,18.0,0,39.0,1,1,1,0,0,64287.0
0,40.0,18.0,15.0,0,37.0,0,0,0,0,0,99240.0
0,40.0,17.0,13.0,0,47.0,0,0,0,0,0,64859.0
1,40.0,4.0,14.0,0,22.0,0,0,0,0,0,33000.0
0,37.5,3.0,16.0,0,23.0,1,1,0,0,0,34543.0
0,35.0,3.0,24.0,0,32.0,0,0,0,0,0,38916.0
0,40.0,2.0,12.0,0,22.0,0,0,0,0,0,49212.0
0,40.0,12.0,12.0,0,30.0,1,0,0,0,0,85931.0
0,45.0,7.0,4.0,0,36.0,1,0,1,0,0,98321.0
0,45.0,21.0,8.0,0,42.0,1,1,0,0,0,83640.0
0,40.0,1.0,23.0,0,31.0,0,0,1,0,0,61320.0
0,40.0,2.0,14.0,1,30.0,1,0,0,0,0,57287.0
1,45.0,2.0,10.0,0,27.0,0,0,1,0,0,56264.0
1,35.0,3.0,16.0,0,24.0,1,0,0,0,0,32556.0
1,40.0,3.0,20.0,0,26.0,0,0,0,0,1,25944.0
0,45.0,4.0,4.0,0,32.0,0,0,0,0,0,32315.0
0,38.0,7.0,7.0,0,37.0,0,0,0,0,0,44488.0
0,45.0,2.0,18.0,0,34.0,1,1,0,0,0,72182.0
1,70.0,10.0,12.0,1,30.0,0,0,0,0,0,51888.0
0,35.0,6.0,18.0,0,27.0,1,0,0,0,0,100752.0
0,37.5,35.0,13.0,0,53.71052631578947,0,0,0,1,0,130850.0
0,40.0,6.0,18.0,0,37.0,0,0,0,0,0,54049.0
1,45.0,8.0,12.0,0,34.0,1,0,0,0,0,91660.0
0,40.0,4.0,16.0,0,26.0,0,1,0,0,0,51887.0
0,38.5,6.0,12.0,0,26.0,0,0,0,0,0,46752.0
0,40.0,5.0,17.0,0,31.0,1,0,0,0,0,71609.0
1,40.0,2.0,24.0,0,30.0,1,0,0,0,0,75624.0
0,40.0,6.0,10.0,0,30.0,0,0,0,0,0,42393.0
0,38.5,7.0,11.0,0,23.0,0,0,1,0,0,41244.0
0,35.0,5.0,13.0,0,26.0,0,0,0,0,0,71093.0
0,37.5,3.0,13.0,0,20.0,0,1,0,0,1,32712.0
0,37.5,3.0,15.0,0,30.0,1,0,0,0,0,37128.0
0,42.0,8.0,18.0,0,36.0,0,0,0,0,0,68745.0
0,38.85731132075472,2.0,18.0,0,25.0,0,1,0,0,0,35028.0
0,40.0,8.0,16.0,1,35.0,0,1,0,0,0,52000.0
1,40.0,20.0,8.0,0,38.0,0,0,0,0,0,47330.0
0,40.0,17.0,12.0,0,36.0,1,1,0,0,1,46752.0
0,38.0,2.0,17.0,0,25.0,0,0,0,0,0,34591.0
0,40.0,9.0,8.0,0,28.0,0,0,0,0,0,63016.0
1,30.0,9.0,12.0,0,31.0,1,1,0,0,0,145740.0
0,50.0,10.0,10.0,0,33.0,0,0,0,0,1,22915.0
0,40.0,3.0,20.0,0,23.0,0,0,0,0,0,62598.0
0,40.0,11.0,20.0,0,35.0,0,0,0,0,0,44100.0
1,40.0,5.0,18.0,0,30.0,0,1,0,0,0,47023.0
0,50.0,1.0,14.0,0,30.0,0,1,0,0,0,51559.0
0,40.0,23.0,10.0,0,41.0,1,0,0,0,0,90386.0
0,40.0,15.0,15.0,0,41.0,0,0,0,0,0,34368.0
0,38.55821205821206,7.0,9.0,0,20.0,0,0,0,0,0,78508.0
0,50.0,4.0,13.0,0,29.0,0,0,1,0,0,36324.0
0,65.0,20.0,14.0,1,47.0,0,0,0,0,0,171862.0
1,36.0,3.0,23.0,0,27.0,0,1,0,1,0,48121.0
0,37.5,5.0,16.0,1,26.0,0,0,0,0,0,57254.0
0,35.0,5.0,20.0,0,25.0,0,1,0,0,0,68705.0
0,39.0,2.0,18.0,1,24.0,1,1,0,0,0,33693.0
1,40.0,15.0,12.0,0,39.0,0,1,0,0,0,90804.0
0,16.0,5.0,12.0,0,21.0,1,1,0,0,0,6480.0
1,37.0,9.0,8.0,0,31.0,0,0,0,0,0,70003.0
1,35.0,2.0,18.0,0,32.0,0,0,0,1,0,10380.0
0,38.0,6.0,16.0,0,27.0,0,0,0,0,0,63016.0
0,44.0,21.0,8.0,0,40.0,1,0,0,0,0,65554.0
0,40.0,7.0,18.0,0,30.0,0,0,1,0,0,78508.0
1,45.0,33.0,17.0,0,57.0,0,0,0,0,0,155111.0
0,55.0,9.0,10.0,0,29.0,0,0,1,0,0,25684.0
0,37.0,3.0,16.0,0,24.0,0,1,1,0,0,37620.0
1,35.0,2.0,15.0,0,28.0,1,1,0,0,1,30216.0
0,40.0,15.0,11.0,0,37.0,0,1,0,0,0,84312.0
0,38.0,2.0,10.0,0,49.0,0,0,0,0,0,55130.0
0,40.0,10.0,8.0,0,33.0,1,0,0,0,0,52339.0
0,48.0,12.0,10.0,0,31.0,0,0,0,1,0,86976.0
0,40.0,7.0,10.0,0,30.0,0,0,1,0,0,45241.0
0,40.0,6.0,16.0,0,33.0,1,0,0,0,0,72182.0
0,12.0,0.0,12.0,0,54.0,0,0,0,0,0,30950.0
0,40.0,12.0,17.0,0,35.0,0,1,0,0,0,77556.0
0,40.0,15.0,7.0,0,38.0,1,0,1,0,0,75669.0
0,40.0,25.0,11.0,0,46.0,0,1,0,0,0,97288.0
0,30.0,7.0,15.0,0,48.0,0,0,0,0,0,83972.0
0,40.0,10.0,12.0,0,33.0,0,0,0,0,0,79740.0
0,35.0,3.0,20.0,1,28.0,0,0,0,0,0,57287.0
1,40.0,14.0,9.0,0,35.0,0,0,0,0,0,196271.0
1,40.0,10.0,8.0,0,36.0,1,0,0,0,1,85931.0
0,38.0,2.0,20.0,0,30.0,1,1,0,0,0,36664.0
0,35.0,3.0,18.0,1,26.0,1,1,0,0,0,19452.0
1,40.0,1.0,18.0,0,26.0,0,0,0,0,0,63361.0
0,40.0,9.0,18.0,0,30.0,0,1,0,0,0,46482.0
0,40.0,24.0,12.0,0,50.0,0,0,0,0,0,140527.0
1,40.0,10.0,13.0,1,30.0,0,1,0,0,0,45396.0
0,37.0,1.0,20.0,0,29.0,0,0,0,1,0,51888.0
0,40.0,20.0,12.0,1,43.0,1,0,0,0,0,113447.0
0,40.0,2.0,14.0,0,24.0,1,0,1,0,0,27480.0
1,40.0,2.0,17.0,1,27.0,0,0,0,0,0,81074.0
0,20.0,40.0,11.0,0,61.0,0,1,0,0,0,51704.0
0,40.0,11.0,8.0,0,36.0,0,1,0,0,0,54360.0
0,50.0,3.0,15.0,0,27.0,1,1,0,0,0,60505.0
1,50.0,2.0,15.0,0,24.0,0,0,1,0,0,22902.0
0,60.0,9.0,30.0,0,40.0,0,1,0,0,0,33000.0
0,40.0,20.0,8.0,0,40.0,1,1,0,0,1,68052.0
0,40.0,2.0,11.0,0,26.0,1,0,0,0,0,52704.0
0,38.0,3.0,12.0,1,24.0,0,0,0,0,0,41244.0
1,40.0,2.0,17.0,0,25.0,1,1,0,0,0,54049.0
0,45.0,25.0,12.0,0,47.0,0,0,0,0,1,142185.0
0,44.0,11.0,9.0,0,35.0,0,1,0,0,0,75624.0
0,50.0,3.0,13.0,0,23.0,1,0,0,0,0,41871.0
1,40.0,12.0,12.0,0,35.0,1,1,0,0,0,67368.0
0,40.0,37.0,20.0,0,63.0,0,1,0,0,0,70264.0
0,40.0,6.0,15.0,0,37.0,0,0,0,0,0,67452.0
0,45.0,21.0,12.0,0,46.0,0,0,0,0,1,68068.0
1,37.0,7.0,18.0,0,30.0,0,1,0,0,0,35028.0
0,41.0,9.0,10.0,1,35.0,0,0,0,0,0,92964.0
1,40.0,13.0,10.0,0,40.0,1,0,0,0,0,39254.0
1,40.0,6.0,11.0,0,38.0,0,0,0,0,0,99240.0
0,39.0,4.0,17.0,0,30.0,1,1,0,0,1,51888.0
0,45.0,4.0,14.0,0,24.0,0,1,0,0,0,39876.0
0,40.0,5.0,16.0,0,29.0,1,0,0,0,0,70264.0
0,8.0,22.0,13.0,0,35.0,0,1,0,0,0,32429.0
0,30.0,10.0,15.0,1,29.0,0,1,0,0,0,59454.0
0,37.0,4.0,21.0,0,27.0,1,0,0,0,0,45241.0
0,40.0,2.0,14.0,0,25.0,0,1,0,0,0,50806.0
0,40.0,15.0,10.0,0,46.0,0,0,0,0,0,43239.0
0,40.0,5.0,14.0,0,27.0,1,1,0,0,0,43834.0
1,40.0,6.0,23.0,0,31.0,1,0,0,0,1,67021.0
1,40.0,2.0,15.0,0,30.0,1,0,0,0,0,37128.0
0,40.0,5.0,35.0,0,41.0,0,1,0,0,0,57287.0
0,37.0,6.0,16.0,0,26.0,1,0,0,0,0,49119.0
0,42.0,7.0,16.0,0,29.0,1,0,0,0,0,84019.0
0,45.0,33.0,14.0,0,51.0,1,1,0,0,1,74474.0
0,40.0,15.0,18.0,0,38.0,0,0,0,0,0,100826.0
0,35.0,2.0,13.0,1,27.0,1,1,0,0,0,28536.0
0,37.5,1.0,10.0,0,26.0,1,1,0,0,0,49722.0
1,15.0,0.0,15.0,0,26.0,0,0,0,0,1,14268.0
0,41.0,4.0,14.0,0,33.0,0,0,0,0,0,45830.0
0,40.0,12.0,16.0,1,42.0,0,0,0,0,0,62018.0
0,50.0,4.0,8.0,0,28.0,0,0,0,0,0,81074.0
1,40.0,11.0,15.0,0,28.0,0,1,0,0,0,64860.0
0,20.0,5.0,12.0,0,31.0,0,0,0,0,0,23419.0
1,50.0,15.0,7.0,0,40.0,0,0,1,0,0,58167.0
0,44.0,11.0,12.0,0,30.0,0,0,0,0,0,74588.0
0,37.0,1.0,21.0,0,23.0,0,0,0,0,0,32315.0
1,52.0,0.0,17.0,0,29.0,0,0,0,0,0,68745.0
0,20.0,4.0,9.0,0,24.0,1,0,0,0,1,38916.0
0,38.5,10.0,8.0,1,36.0,0,0,0,0,0,98534.0
1,37.0,4.0,10.0,0,36.0,0,1,0,0,0,37291.0
1,40.0,26.0,13.0,0,52.0,0,0,0,0,0,111341.0
0,35.0,12.0,11.0,1,31.0,1,1,0,0,0,35289.0
1,36.0,13.0,7.0,0,33.0,0,0,0,0,0,64162.0
0,40.0,0.0,20.0,0,25.0,1,0,0,0,0,59454.0
0,38.0,4.0,13.0,0,23.0,0,0,0,0,0,36193.0
0,50.0,20.0,9.0,0,41.0,0,1,0,0,0,137409.0
0,40.0,4.0,14.0,0,26.0,0,0,0,0,0,96243.0
0,37.0,3.0,11.0,0,25.0,0,0,0,0,0,45379.0
0,40.0,18.0,16.0,0,38.0,0,1,0,0,0,190846.0
0,37.5,3.0,18.0,0,26.0,1,0,0,0,0,59454.0
1,40.0,5.0,14.0,1,30.0,0,0,0,0,0,55569.0
0,40.0,6.0,11.0,0,30.0,0,0,0,0,0,49500.0
0,40.0,40.0,12.0,0,55.0,0,0,0,0,0,85931.0
0,35.0,2.0,11.0,0,21.0,1,1,0,0,0,19728.0
0,40.0,6.0,9.0,0,28.0,0,0,0,0,1,91650.0
1,50.0,12.0,14.0,0,38.0,1,0,0,0,0,54996.0
1,40.0,12.0,17.0,0,32.0,0,0,0,0,1,85931.0
0,38.0,29.0,15.0,0,51.0,0,0,0,0,0,105884.0
0,38.0,3.0,18.0,1,25.0,0,0,0,0,0,40101.0
1,40.0,20.0,10.0,0,38.0,1,1,0,0,0,97288.0
0,40.0,5.0,18.0,0,27.0,0,0,0,0,0,46752.0
0,40.0,2.0,7.0,0,28.0,0,0,0,0,0,41508.0
0,40.0,10.0,18.0,0,32.0,1,1,0,0,0,48121.0
0,20.0,5.0,14.0,1,23.0,0,1,0,0,0,21996.0
0,30.0,3.0,20.0,0,27.0,0,0,0,0,0,18564.0
0,35.0,4.0,18.0,0,32.0,0,1,0,0,0,30252.0
0,40.0,20.0,12.0,0,40.0,0,0,1,0,0,80424.0
0,40.0,3.0,11.0,0,36.0,0,0,0,0,0,54455.0
0,40.0,8.0,14.0,0,31.0,1,0,0,0,0,54996.0
0,40.0,2.0,12.0,0,25.0,1,0,0,0,0,58433.0
0,35.0,3.0,11.0,0,27.0,0,0,0,0,0,64888.0
0,40.0,6.0,17.0,0,28.0,1,1,0,0,1,90482.0
0,37.5,9.0,19.0,0,28.0,1,0,0,0,0,85051.0
0,40.0,22.0,4.0,0,43.0,0,0,0,0,0,86150.0
0,45.0,4.0,18.0,1,28.0,0,0,0,0,0,48121.0
0,40.0,7.0,15.0,1,30.0,0,1,0,0,0,57254.0
0,40.0,5.0,10.0,0,35.0,1,0,1,0,0,91883.0
0,40.0,8.0,14.0,0,30.0,0,0,0,0,1,120211.0
0,40.0,20.0,12.0,0,49.0,0,0,0,0,0,85051.0
1,45.0,1.0,15.0,0,27.0,1,0,0,0,0,54996.0
0,40.0,9.0,12.0,0,36.0,0,0,0,0,0,77911.0
0,36.0,2.0,12.0,0,35.0,0,0,0,0,0,32424.0
0,40.0,10.0,14.0,0,31.0,0,0,0,1,0,78508.0
0,37.0,10.0,11.0,1,32.0,1,1,0,0,0,98150.0
1,37.5,4.0,18.0,1,24.0,0,0,0,0,0,42656.0
0,37.0,12.0,16.0,0,33.0,0,0,0,0,0,53647.0
0,35.0,32.0,14.0,0,50.0,1,1,0,0,0,37680.0
1,40.0,11.0,10.0,0,35.0,0,0,1,0,0,120304.0
0,50.0,8.0,18.0,0,30.0,0,0,0,0,0,103117.0
0,37.0,24.0,25.0,0,64.0,0,1,1,0,0,51704.0
0,32.0,15.0,11.0,0,40.0,1,0,0,0,0,82488.0
0,35.0,7.0,18.0,0,26.0,0,0,0,1,0,52942.0
0,40.0,5.0,13.0,0,26.0,0,0,0,0,0,47100.0
0,40.0,21.0,14.0,0,50.0,0,0,0,0,0,105347.0
0,40.0,10.0,14.0,0,30.0,0,1,0,0,0,42804.0
0,17.0,6.0,11.0,0,24.0,0,0,0,0,0,12372.0
0,45.0,12.0,15.0,0,35.0,0,1,0,0,0,79740.0
1,50.0,32.0,12.0,0,53.0,0,0,0,0,0,151337.0
0,60.0,3.0,19.0,0,26.0,0,0,0,0,0,77556.0
0,45.0,6.0,17.0,0,25.0,1,1,0,0,0,41484.0
1,45.0,15.0,17.0,0,40.0,0,0,0,0,1,71966.0
1,50.0,12.0,7.0,0,38.0,1,0,0,0,0,71093.0
